都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,医療機関の種類,住所,方書,lat,lon,電話番号,内線番号,FAX番号,法人番号,法人の名称,医療機関コード,診療曜日,診療開始時間,診療終了時間,診療日時特記事項,時間外における対応,診療科目,病床数,URL,備考
472123,0000000734,沖縄県,豊見城市,松岡医院,マツオカイイン,無床診療所,豊見城市字高嶺395番地56,,26.16722659,127.69678657,(098)850-7977,,,,,,,,,,,内科;循環器科,0,,
472158,0000000735,沖縄県,南城市,南城つはこクリニック ,ナンジョウツハコクリニック ,無床診療所,南城市佐敷津波古433番地　コート山城1階,,26.18403976,127.77446665,(098)947-3722,,,,,,,,,,,内科;外科;心療内科;精神科,0,,
472123,0000000736,沖縄県,豊見城市,なかまクリニック,ナカマクリニック,無床診療所,豊見城市字豊見城372-1,,26.18286583,127.67529521,(098)858-1998-,,,,,,,,,,,精神科;心療内科;内科;神経科,0,,
472158,0000000737,沖縄県,南城市,ふじた眼科,フジタガンカ,無床診療所,南城市佐敷字津波古249番地　1階,,26.18380085,127.77274735,(098)943-8700,,,,,,,,,,,眼科,0,,
473502,0000000738,沖縄県,南風原町,みやぐに皮フ科,ミヤグニカワフカ,無床診療所,南風原町字津嘉山1490番地　メディカルプラザつかざん3Ｆ　,,26.18992140,127.70838913,(098)888-4112,,,,,,,,,,,皮膚科,0,,
473502,0000000739,沖縄県,南風原町,わんぱくクリニック,ワンパククリニック,無床診療所,南風原町字津嘉山1490番地,,26.18992140,127.70838913,(098)888-1234,,,,,,,,,,,小児科,0,,
473502,0000000740,沖縄県,南風原町,南風内科クリニック,ミナミカゼナイカクリニック,無床診療所,南風原町字津嘉山1490番地　メディカルプラザつかざん3階,,26.18992140,127.70838913,(098)888-2121,,,,,,,,,,,内科;呼吸器内科;心療内科;小児科;婦人科;外科;整形外科;皮膚科;耳鼻咽喉科;眼科,0,,
472123,0000000741,沖縄県,豊見城市,伊佐内科クリニック,イサナイカクリニック,無床診療所,豊見城市字真玉橋285-1　とよみメディカルビル4Ｆ,,26.19016550,127.69003529,(098)851-8828,,,,,,,,,,,内科;循環器内科;神経内科,0,,
473502,0000000742,沖縄県,南風原町,つかやま内科,ツカヤマナイカ,無床診療所,南風原町字津嘉山1674,,26.18363325,127.71285027,(098)888-6610,,,,,,,,,,,内科,0,,
473502,0000000743,沖縄県,南風原町,発達・神経クリニック　プロップ,ハッタツ・シンケイクリニック　プロップ,無床診療所,南風原町字新川215番地3,,26.20400063,127.72713896,(098)987-1233,,,,,,,,,,,精神科;小児科;内科,0,,
472158,0000000744,沖縄県,南城市,クリニックつきしろ（５条関係　往診のみ）,クリニックツキシロ（５ジョウカンケイ　オウシンノミ）,無床診療所,南城市字つきしろ1232番地11,,26.15906191,127.79173310,,,,,,,,,,,,内科;心療内科;神経内科;精神科,0,,
472085,0000000745,沖縄県,浦添市,浦添中央医院,ウラソエチュウオウイイン,無床診療所,浦添市安波茶1-21-27,,26.24641000,127.71907635,(098)877-1611,,,,,,,,,,,胃腸科;外科;整形外科;皮膚科;泌尿器科;内科;小児科,0,,
472085,0000000746,沖縄県,浦添市,末吉内科外科胃腸科医院,スエヨシナイカゲカイチョウカイイン,有床診療所,浦添市内間4丁目1番18号,,26.23880465,127.70510807,(098)878-2271,,,,,,,,,,,胃腸科;外科;整形外科;皮膚科;泌尿器科;肛門科;リハビリテーション科;麻酔科;内科,0,,
472085,0000000747,沖縄県,浦添市,丸勝中央クリニック,マルマサルチュウオウクリニック,有床診療所,浦添市大平1-28-1,,26.24793736,127.71027133,(098)878-5500,,,,,,,,,,,外科;整形外科;胃腸内科;皮膚科;肛門外科,0,,
472085,0000000748,沖縄県,浦添市,内科小児科なかざとクリニック,ナイカショウニカナカザトクリニック,無床診療所,浦添市城間3-2-2,,26.25689223,127.71304589,(098)875-1126,,,,,,,,,,,内科;循環器科;呼吸器科;消化器科;小児科;皮膚科;リハビリテーション科,0,,
472085,0000000749,沖縄県,浦添市,たから小児科医院,タカラショウニカイイン,無床診療所,浦添市大平1丁目36番5号,,26.24708185,127.70933253,(098)878-8777,,,,,,,,,,,小児科;内科;耳鼻咽喉科;精神科;泌尿器科;皮膚科,0,,
472085,0000000750,沖縄県,浦添市,バークレー整形外科スポーツクリニック,バークレーセイケイゲカスポーツクリニック,無床診療所,浦添市当山2丁目2番11-201号,,26.25268774,127.73839693,(098)879-8666,,,,,,,,,,,整形外科;外科;内科;リハビリテーション科,0,,
472085,0000000751,沖縄県,浦添市,なかそね内科循環器科,ナカソネナイカジュンカンキカ,無床診療所,浦添市内間4-1-2,,26.23807970,127.70462758,(098)874-1155,,,,,,,,,,,内科;循環器科;呼吸器科;消化器科,0,,
473545,0000000752,沖縄県,座間味村,沖縄県立南部医療センター・こども医療センター附属阿嘉診療所,オキナワケンリツナンブイリョウセンター・コドモイリョウセンターフゾクアカシンリョウジョ,無床診療所,座間味村阿嘉68,,26.19034247,127.28162306,(098)987-2002,,,,,,,,,,,内科;外科;小児科,0,,
473553,0000000753,沖縄県,粟国村,特別養護老人ホームあぐに,トクベツヨウゴロウジンホームアグニ,無床診療所,粟国村字東1796番地,,26.58422486,127.23119185,(098)988-2082,,,,,,,,,,,内科;外科,0,,
472085,0000000754,沖縄県,浦添市,ティーダこどもクリニック,ティーダコドモクリニック,無床診療所,浦添市城間4丁目3番10-1号,,26.25592847,127.71459582,(098)873-2020,,,,,,,,,,,小児科;内科;心療内科;アレルギー科;整形外科;皮膚科,0,,
472085,0000000755,沖縄県,浦添市,医療法人　豊誠会　牧港クリニック,イリョウホウジン　ユタカマコトカイ　マキミナトクリニック,有床診療所,浦添市牧港4-24-7,,26.26495868,127.72861676,(098)871-1500,,,,,,,,,,,麻酔科;ペインクリニック内科;整形外科;リハビリテーション科,0,,
473553,0000000756,沖縄県,粟国村,沖縄県立南部医療センター・こども医療センター附属粟国診療所,オキナワケンリツナンブイリョウセンター・コドモイリョウセンターフゾクアグニシンリョウジョ,無床診療所,粟国村字東573,,26.58179451,127.22778662,(098)988-2003,,,,,,,,,,,内科;外科;小児科,0,,
472085,0000000757,沖縄県,浦添市,池村クリニック,イケムラクリニック,無床診療所,浦添市伊祖3丁目13番8号,,26.25623420,127.72011770,(098)869-5762,,,,,,,,,,,外科;胃腸科;肛門科;内科,0,,
472085,0000000758,沖縄県,浦添市,医療法人　エイチ・エス・アール　名嘉村クリニック,イリョウホウジン　エイチ・エス・アール　ナカムラクリニック,有床診療所,浦添市伊祖4丁目2番1-201号,,26.25397050,127.72043161,(098)870-6600,,,,,,,,,,,内科;呼吸器科;循環器科;精神科;消化器科;小児科;リハビリテーション科;アレルギー科;呼吸器外科,0,,
472085,0000000759,沖縄県,浦添市,浦添協同クリニック,ウラソエキョウドウクリニック,無床診療所,浦添市宮城3丁目1番5号　サンハイツN201号,,26.24628463,127.70750211,(098)870-8060,,,,,,,,,,,内科;小児科;外科,0,,
472085,0000000760,沖縄県,浦添市,みどり耳鼻咽喉科,ミドリジビインコウカ,無床診療所,浦添市宮城4丁目2番1号,,26.24479304,127.70596337,(098)874-7070,,,,,,,,,,,耳鼻咽喉科,0,,
472085,0000000761,沖縄県,浦添市,東産婦人科クリニック ,ヒガシサンフジンカクリニック ,無床診療所,浦添市安波茶1丁目30番17号,,26.24812648,127.71806526,(098)878-9367,,,,,,,,,,,産科;婦人科,0,,
472085,0000000762,沖縄県,浦添市,かじまやークリニック,カジマヤークリニック,無床診療所,浦添市字前田997,,26.23766939,127.72856759,(098)871-0818,,,,,,,,,,,内科;小児科;リハビリテーション科,0,,
472085,0000000763,沖縄県,浦添市,浦西医院,ウラニシイイン,無床診療所,浦添市当山2丁目9-3,,26.24866031,127.73775267,(098)878-7070,,,,,,,,,,,内科;小児科;皮膚科;外科,0,,
472085,0000000764,沖縄県,浦添市,浦添セレブクリニック胃腸科・内科,ウラソエセレブクリニックイチョウカ・ナイカ,無床診療所,浦添市城間2-7-1-101,,26.25538400,127.71234321,(098)871-0123,,,,,,,,,,,胃腸科;内科,0,,
472085,0000000765,沖縄県,浦添市,みゆき小児科,ミユキショウニカ,無床診療所,浦添市前田3丁目3番8-103号,,26.24494398,127.73810830,(098)878-5828,,,,,,,,,,,小児科,0,,
472085,0000000766,沖縄県,浦添市,徳山内科医院,トクヤマナイカイイン,無床診療所,浦添市大平1-1-11,,26.24932353,127.71573204,(098)875-8700,,,,,,,,,,,内科;リウマチ科;小児科,0,,
472085,0000000767,沖縄県,浦添市,補聴相談のひろば,ホチョウソウダンノヒロバ,無床診療所,浦添市仲間1-2-6,,26.24830987,127.72020401,(098)879-3952,,,,,,,,,,,耳鼻咽喉科,0,,
472085,0000000768,沖縄県,浦添市,医療法人清心会　徳山クリニック,イリョウホウジンチョンシンカイ　トクヤマクリニック,無床診療所,浦添市牧港2丁目46番12-102号,,26.26532803,127.72591420,(098)942-1001,,,,,,,,,,,内科;循環器内科;リウマチ科;腎臓内科;人工透析内科,0,,
472085,0000000769,沖縄県,浦添市,ロクト整形外科クリニック,ロクトセイケイゲカクリニック,無床診療所,浦添市牧港2丁目46番12-202号,,26.26532803,127.72591420,(098)878-6910,,,,,,,,,,,整形外科;リハビリテーション科,0,,
472085,0000000770,沖縄県,浦添市,医療法人菜の花会　佐久田脳神経外科．外科,イリョウホウジンナノハナカイ　サクタノウシンケイゲカ．ゲカ,無床診療所,浦添市牧港2丁目46番12号,,26.26532803,127.72591420,(098)870-7677,,,,,,,,,,,脳神経外科;外科;内科;リハビリテーション科;放射線科,0,,
473618,0000000771,沖縄県,久米島町,特別養護老人ホーム　くめしま,トクベツヨウゴロウジンホーム　クメシマ,無床診療所,久米島町字兼城1464番5,,26.35457944,126.76417081,(098)985-4569,,,,,,,,,,,,0,,
473545,0000000772,沖縄県,座間味村,沖縄県立南部医療センター・こども医療センター附属座間味診療所,オキナワケンリツナンブイリョウセンター・コドモイリョウセンターフゾクザマミシンリョウジョ,無床診療所,座間味村字座間味441-1,,26.22967717,127.30282846,(098)987-2024,,,,,,,,,,,内科;外科;小児科,0,,
473537,0000000773,沖縄県,渡嘉敷村,沖縄県立南部医療センター・こども医療センター附属渡嘉敷診療所,オキナワケンリツナンブイリョウセンター・コドモイリョウセンターフゾクトカシキシンリョウジョ,無床診療所,渡嘉敷村字渡嘉敷277,,26.19697660,127.36567139,(098)987-2028,,,,,,,,,,,内科;外科;小児科,0,,
473561,0000000774,沖縄県,渡名喜村,沖縄県立南部医療センター・こども医療センター附属渡名喜診療所,オキナワケンリツナンブイリョウセンター・コドモイリョウセンターフゾクトナキシンリョウジョ,無床診療所,渡名喜村1916-1,,26.37154695,127.14079697,(098)989-2003,,,,,,,,,,,内科;外科;小児科,0,,
473570,0000000775,沖縄県,南大東村,沖縄県立南部医療センター・こども医療センター附属南大東診療所,オキナワケンリツナンブイリョウセンター・コドモイリョウセンターフゾクミナミダイトウシンリョウジョ,無床診療所,南大東村字在所183-4,,25.82942742,131.23196839,(098)022-2850,,,,,,,,,,,内科;外科;小児科,0,,
473588,0000000776,沖縄県,北大東村,沖縄県立南部医療センター・こども医療センター附属北大東診療所,オキナワケンリツナンブイリョウセンター・コドモイリョウセンターフゾクキタダイトウシンリョウジョ,無床診療所,北大東村字中野209-10　,,25.94479165,131.29825236,(098)023-4005,,,,,,,,,,,内科;外科;小児科,0,,
472085,0000000777,沖縄県,浦添市,げんか耳鼻咽喉科,ゲンカジビインコウカ,無床診療所,浦添市伊祖2-3-1　2Ｆ,,26.25320926,127.71432370,(098)876-9500,,,,,,,,,,,耳鼻咽喉科;気管食道科,0,,
472085,0000000778,沖縄県,浦添市,山本クリニック,ヤマモトクリニック,無床診療所,浦添市伊祖2丁目30番7-101号,,26.25331768,127.71746794,(098)879-3303,,,,,,,,,,,心療内科;神経科;精神科,0,,
472085,0000000779,沖縄県,浦添市,くに整形外科,クニセイケイゲカ,無床診療所,浦添市沢岻2丁目2番15号,,26.23380832,127.71725746,(098)877-2660,,,,,,,,,,,整形外科;リハビテーション科;麻酔科;内科,0,,
472085,0000000780,沖縄県,浦添市,社会医療法人仁愛会　浦添総合病院健診センター,シャカイイリョウホウジンジンアイカイ　ウラソエソウゴウビョウインケンシンセンター,無床診療所,浦添市伊祖3丁目42番15号,,26.25853961,127.72172031,(098)878-0231,,,,,,,,,,,内科;婦人科;歯科,0,,
472085,0000000781,沖縄県,浦添市,かみやま皮フ科,カミヤマカワフカ,無床診療所,浦添市牧港4丁目2番18号　2Ｆ,,26.26375876,127.72693641,(098)878-4112,,,,,,,,,,,皮膚科;美容皮膚科,0,,
472085,0000000782,沖縄県,浦添市,あかみねクリニック,アカミネクリニック,無床診療所,浦添市沢岻2-1-1,,26.23392501,127.71838793,(098)873-0071,,,,,,,,,,,内科;胃腸科;消化器科;小児科;皮膚科;リハビリテーション科,0,,
472085,0000000783,沖縄県,浦添市,みやざと内科クリニック,ミヤザトナイカクリニック,無床診療所,浦添市宮城2-17-1,,26.24752617,127.70704655,(098)875-7000,,,,,,,,,,,内科;呼吸器内科;消化器内科;循環器内科;アレルギー科;リウマチ科;腎臓内科（人工透析）,0,,
472085,0000000784,沖縄県,浦添市,ちねん眼科,チネンガンカ,無床診療所,浦添市前田1丁目12番7号,,26.24281915,127.73692513,(098)875-1010,,,,,,,,,,,眼科,0,,
472085,0000000785,沖縄県,浦添市,なかむら小児クリニック,ナカムラショウニクリニック,無床診療所,浦添市宮城4丁目15番8号,,26.24555678,127.70374681,(098)873-3900,,,,,,,,,,,小児科,0,,
472085,0000000786,沖縄県,浦添市,バークレー内科,バークレーナイカ,無床診療所,浦添市当山2丁目2番11号　バークレーズメディカルモール3Ｆ,,26.25268774,127.73839693,(098)875-0890,,,,,,,,,,,内科;呼吸器科;消化器科;循環器科;小児科;外科;整形外科;皮膚科,0,,
472085,0000000787,沖縄県,浦添市,下地内科,シモジナイカ,無床診療所,浦添市宮城4丁目2番1号,,26.24479304,127.70596337,(098)874-7007,,,,,,,,,,,内科;呼吸器内科;アレルギー科,0,,
